seriesX,seriesY,correlation,spread_adf_stat,spread_adf_pValue,spread_stationary,series_coint_stat,series_coint_pValue,series_cointegrated
AVGO,FTSE_ETF,0.003145715032818964,-1.0656331130417773,0.7285806992061932,False,-0.6146587044524358,0.9550926327918996,False
BRK.B,AAPL,-0.21227592758602457,-1.3778870227658413,0.5928302543216488,False,-2.2428304399507786,0.4023992095473361,False
BRK.B,AMZN,-0.1820167406932969,-1.3031673537200559,0.6277220025179872,False,-2.1506257671492395,0.4499513352536061,False
BRK.B,AVGO,-0.5748877077797699,-1.3156425140674481,0.6219858068428217,False,-2.461518673999471,0.29629893186730455,False
BRK.B,DJIA_ETF,0.8065161674670448,-2.0939242205973323,0.24696471105959844,False,-2.4656625960611738,0.2944191382657027,False
BRK.B,GOOG,-0.4497657243574574,-1.6322722207273601,0.46630156721660876,False,-2.2869268645701437,0.3800939884886275,False
BRK.B,GOOGL,-0.4528721386747436,-1.620860909492776,0.47227798474978977,False,-2.288269865552588,0.3794203964746656,False
BRK.B,META,-0.311440051561138,-2.1260092042430023,0.23418557860150063,False,-2.2759239229513213,0.3856260392249799,False
BRK.B,MSFT,-0.011329688306310795,-2.1873616733540486,0.21086437492925275,False,-2.084526283911088,0.48445776566593535,False
BRK.B,NVDA,0.2780746910244794,-3.1121578927796207,0.02566643557281689,True,-2.3524189353348834,0.34770838957304506,False
BRK.B,SPY_ETF,0.49328135807154605,-2.0492841201870915,0.2653902203253269,False,-2.0356790381049272,0.5099887665110675,False
BRK.B,TSLA,-0.13192938610531577,-1.3557861827566915,0.6032798113355352,False,-2.1101564512451727,0.4710592364860729,False
BRK.B,DAXEX_ETF,-0.1887360837800915,-0.18754503767174024,0.9399900234648353,False,-1.7627701125099156,0.647623338721129,False
BRK.B,CAC40_ETF,0.056017257845609604,-2.1174067297031858,0.23757311601862274,False,-1.8167330318266328,0.621559207694989,False
BRK.B,EQQQ_ETF,-0.1282945987050414,-1.7684083712354026,0.39625497275380817,False,-1.8489333247452466,0.6056636123741826,False
BRK.B,FTSE_ETF,0.30603649344389217,-1.0681964784384135,0.7275867589119884,False,-1.6989491805502344,0.6773846600467237,False
DJIA_ETF,AAPL,0.10582164397962641,-1.0868670259288207,0.7202806672087365,False,-1.6595305493874513,0.6951221327109334,False
DJIA_ETF,AMZN,0.2838185552548709,-1.1048991313375962,0.7131142389131887,False,-1.602298080611281,0.7199190086173155,False
DJIA_ETF,AVGO,-0.3456229940562879,-0.8903186463948815,0.7911439047894918,False,-1.9274841482105283,0.5660050565864596,False
DJIA_ETF,BRK.B,0.8065161674670447,-2.465266744997489,0.12415559922008157,False,-2.0941590371698213,0.4794207973265165,False
DJIA_ETF,GOOG,-0.09437506248761857,-1.2572697963900525,0.6484878137512173,False,-1.7815096375136739,0.6386592884913855,False
DJIA_ETF,GOOGL,-0.09864905269025409,-1.2422045053356296,0.6551821592395264,False,-1.782289301488347,0.63828426329279,False
DJIA_ETF,META,0.16308394519221045,-1.8961323754739845,0.33388274520207983,False,-1.6490823900059008,0.699735474040037,False
DJIA_ETF,MSFT,0.3934107391933483,-2.1750752811892875,0.21541572108620638,False,-1.5664426972025476,0.7348435177602693,False
DJIA_ETF,NVDA,0.22866384252492278,-3.005500115488782,0.03438394143532669,True,-1.5963049193612724,0.7224471036210559,False
DJIA_ETF,SPY_ETF,0.8560662481907922,-2.0019386312767686,0.2857237243816534,False,-1.6791166200738363,0.6863735031270031,False
DJIA_ETF,TSLA,0.24019216287091696,-1.1982181091210968,0.6743617662859159,False,-1.6605274462078001,0.6946799901614888,False
DJIA_ETF,DAXEX_ETF,0.17956752955109365,0.06951966662614743,0.9639173806712792,False,-1.5813517709656986,0.7286964624856217,False
DJIA_ETF,CAC40_ETF,0.03287792865764479,-2.1063594459897095,0.2419651374981444,False,-1.7781374039035476,0.6402794807323977,False
DJIA_ETF,EQQQ_ETF,0.1452254238843423,-1.405048328726762,0.5798535075113708,False,-1.700762888518077,0.6765562356832789,False
DJIA_ETF,FTSE_ETF,0.45724646866166846,-0.7264715008008078,0.8397731658398284,False,-1.4798887986203935,0.7688227951241853,False
GOOG,AAPL,0.620361536735542,-0.7202983499415943,0.841421519161961,False,-0.5519338323998956,0.9604220922852299,False
GOOG,AMZN,0.8775816689290838,-2.2363662484982387,0.19331226942094426,False,-2.1717255035898653,0.43898834838105094,False
GOOG,AVGO,0.8551153600796,-2.6299677488827125,0.08696035512253936,False,-2.8576793221533747,0.14802052385823855,False
GOOG,BRK.B,-0.4497657243574574,-2.2866101052219063,0.1763228514669079,False,-1.63265299106559,0.7069126821710916,False
GOOG,DJIA_ETF,-0.09437506248761857,-1.7814488140873004,0.3897099562198192,False,-1.2575545874381753,0.8421787079776327,False
GOOG,GOOGL,0.999931203859661,-4.971936661251836,2.5213449192845684e-05,True,-4.976339020915687,0.00018194614236503032,True
GOOG,META,0.7305116039982054,-2.882662382894718,0.047401592206918856,True,-2.279375171814507,0.383888277919333,False
GOOG,MSFT,0.4770903609844164,-2.1941416102943454,0.2083785812958081,False,-1.001572055159981,0.902548666968363,False
GOOG,NVDA,-0.2251940345460282,-3.2097295545361524,0.0194283569507984,True,-1.613147859136125,0.7153085923713485,False
GOOG,SPY_ETF,0.3711889352931102,-1.9726712391302434,0.29868283748581714,False,-0.9040097327467741,0.9195935204201591,False
GOOG,TSLA,0.869005303364752,-2.301547640812038,0.17146931239548885,False,-2.2802518313736595,0.3834472319357198,False
GOOG,DAXEX_ETF,0.6972074935006064,-1.557036458007092,0.5051315401381371,False,-2.1973382032505935,0.4257365686317039,False
GOOG,CAC40_ETF,-0.2926844835208121,-1.9942753850212478,0.28908877065434213,False,-0.6045119559773832,0.9560027418946556,False
GOOG,EQQQ_ETF,0.7559570205606283,-2.5073136392856132,0.11370496344218217,False,-1.9617691223718132,0.5483846711417814,False
GOOG,FTSE_ETF,0.013416220314780812,-1.072965202705307,0.7257318004193358,False,-0.8885233682428593,0.9220337669240058,False
GOOGL,AAPL,0.6202271784677391,-0.7196283536404607,0.8415996337158242,False,-0.5386517609520339,0.9614633197184169,False
GOOGL,AMZN,0.8763667582592085,-2.2134860688444906,0.20138725267032648,False,-2.0949641341460605,0.47899986215132384,False
GOOGL,AVGO,0.856512185908708,-2.6221041677241863,0.08851429696949281,False,-2.84271871188898,0.15247033304528007,False
GOOGL,BRK.B,-0.4528721386747436,-2.2879531185184243,0.1758827722653421,False,-1.6212391973550433,0.7118423598332811,False
GOOGL,DJIA_ETF,-0.0986490526902541,-1.782228907783794,0.3893195537777996,False,-1.2424869779715138,0.8464215928835739,False
GOOGL,GOOG,0.999931203859661,-4.9759532892307385,2.47580664126145e-05,True,-4.972321972241965,0.00018505068778305037,True
GOOGL,META,0.7290933117044133,-2.8656198822153236,0.04949449537650706,True,-2.3255355429519913,0.3608823771206344,False
GOOGL,MSFT,0.47199264003759067,-2.1961625231645736,0.20764118665774262,False,-0.9922043372325928,0.9043157876759838,False
GOOGL,NVDA,-0.22624596554240578,-3.210634432993995,0.019377309884249707,True,-1.5986255821333504,0.721469756266447,False
GOOGL,SPY_ETF,0.36643272425911005,-1.9752593709821356,0.29752523252904656,False,-0.8915887960889083,0.9215562444798877,False
GOOGL,TSLA,0.8678196471950903,-2.2935274951119227,0.17406398157484426,False,-2.261016307228707,0.3931579332120728,False
GOOGL,DAXEX_ETF,0.6958117408578243,-1.5354359174929924,0.5159145902836216,False,-2.1765481049213666,0.4364880551333118,False
GOOGL,CAC40_ETF,-0.2973269328048579,-1.9932429634308566,0.2895436608234124,False,-0.5966741396850859,0.9566927358185859,False
GOOGL,EQQQ_ETF,0.7540312630817945,-2.490762189261,0.11773819363936783,False,-1.9451552701339994,0.5569424731263034,False
GOOGL,FTSE_ETF,0.01041915655417215,-1.0708084878493982,0.7265716770336275,False,-0.8818261377867683,0.9230676714304153,False
META,AAPL,0.6743434493609568,-1.6558711789622886,0.45398025834344624,False,-2.1322157346965973,0.4595430826954238,False
META,AMZN,0.7757097684190115,-2.7942797959958456,0.05909551557449753,False,-3.0279640113522537,0.10370715798729119,False
META,AVGO,0.6081633567310293,-1.6044478841735705,0.4813587975371417,False,-2.388839180120996,0.33015908284648554,False
META,BRK.B,-0.311440051561138,-2.2753461696206947,0.1800426332848935,False,-2.1266805131162356,0.46243076716505366,False
META,DJIA_ETF,0.16308394519221042,-1.649043013373909,0.45753956940211615,False,-1.8964746362872102,0.5817938360818689,False
META,GOOG,0.7305116039982054,-2.279257097018159,0.17874526161323107,False,-2.882607797786124,0.1408096497300223,False
META,GOOGL,0.7290933117044134,-2.325926646168746,0.16374239016418868,False,-2.8655745183709476,0.14570924971450194,False
META,MSFT,0.7573869030255411,-2.6885915956358604,0.0760333122008403,False,-2.561464344744222,0.252654292738833,False
META,NVDA,-0.2215778388721833,-3.485057663189975,0.00837924056947348,True,-2.385928358745508,0.3315482957368626,False
META,SPY_ETF,0.5513442058543565,-2.069450102108049,0.25697492868235405,False,-1.9101378382080838,0.5748563026273553,False
META,TSLA,0.6531422659798019,-2.460065716877339,0.12549549916731811,False,-3.0040367665116188,0.10924907635699044,False
META,DAXEX_ETF,0.8889337720638574,-2.9170556231909153,0.043400305500198216,True,-3.4830907856086593,0.033924080856113564,True
META,CAC40_ETF,-0.03460374148565511,-2.110007203239717,0.24050974118533675,False,-1.648713257398809,0.6998977707559795,False
META,EQQQ_ETF,0.7736581602304125,-2.9323315488464283,0.04171539439209223,True,-2.793514018605464,0.16775710591776344,False
META,FTSE_ETF,0.4463061315210221,-1.5591569701056076,0.5040710549655297,False,-1.9404094400428709,0.5593805934603068,False
MSFT,AAPL,0.7260327784277054,-2.0256159217423986,0.2754555655922729,False,-2.6434193232656535,0.2205847178825341,False
MSFT,AMZN,0.6473306390432276,-1.5606212242800508,0.5033385870787901,False,-2.4055481713355276,0.32223174954161327,False
MSFT,AVGO,0.3162560518599218,-0.6239013758694726,0.8654893232390881,False,-2.209324953092189,0.41956016057759704,False
MSFT,BRK.B,-0.011329688306310797,-2.084150799430589,0.2509352149096487,False,-2.187564055102254,0.43078543688439314,False
MSFT,DJIA_ETF,0.39341073919334824,-1.5662890626436559,0.5005019930782715,False,-2.1752867144728283,0.4371418137463185,False
MSFT,GOOG,0.4770903609844164,-1.0008332995244802,0.7529602530213205,False,-2.194391364816353,0.4272576294406912,False
MSFT,GOOGL,0.47199264003759067,-0.9914742036491109,0.7563611739658558,False,-2.196410561699119,0.42621527795078284,False
MSFT,META,0.7573869030255411,-2.5611522702207745,0.10129501305706023,False,-2.6888115746128425,0.203628464678888,False
MSFT,NVDA,-0.16480737261672554,-3.262237411133525,0.01665318951831628,True,-2.4746855145946465,0.29034614745605086,False
MSFT,SPY_ETF,0.7109252719452573,-1.9295238342999517,0.3183021399272632,False,-2.2647185107841605,0.39128364149231576,False
MSFT,TSLA,0.5765924206579267,-1.6701246445048727,0.44656714250683516,False,-2.5449062895982326,0.25963110787068483,False
MSFT,DAXEX_ETF,0.675190639069758,-0.9279508376150004,0.7786285227616334,False,-2.114492400394601,0.4687941059434596,False
MSFT,CAC40_ETF,-0.14720347866051042,-2.255448635148947,0.18673930274921563,False,-2.0619431544854354,0.496266815473263,False
MSFT,EQQQ_ETF,0.6448799267113949,-1.1058093145605732,0.7127496660072424,False,-1.4270618855801545,0.7880867357872079,False
MSFT,FTSE_ETF,0.3538637309871559,-0.9996224075234648,0.7534019944638599,False,-1.6208463663079085,0.7120111918715791,False
NVDA,AAPL,-0.3429715161411732,-1.8583555318263234,0.3518982702374178,False,-3.374878783440785,0.0452182858346638,True
NVDA,AMZN,-0.14854351141217528,-1.5593215801471654,0.5039887190081737,False,-3.1538074921369326,0.07799837832082653,False
NVDA,AVGO,-0.34236099768154793,-1.5351678877271928,0.5160481490433538,False,-3.300251856857362,0.054700255433331575,False
NVDA,BRK.B,0.2780746910244794,-2.35204131969555,0.15573219471942368,False,-3.11247582384847,0.08582445016066653,False
NVDA,DJIA_ETF,0.22866384252492278,-1.5961463236168356,0.4855290329990173,False,-3.0058239963742635,0.10882762082627184,False
NVDA,GOOG,-0.22519403454602824,-1.612874169199642,0.4764670183114901,False,-3.2100341750896857,0.06826572660281711,False
NVDA,GOOGL,-0.2262459655424058,-1.5983545698500838,0.48441997813158444,False,-3.2109394345068716,0.06811734215912425,False
NVDA,META,-0.22157783887218327,-2.3854942318854433,0.145872479374844,False,-3.4854065303685737,0.033711180491771645,True
NVDA,MSFT,-0.16480737261672557,-2.474459266090072,0.12181296971154143,False,-3.2625734533476254,0.06007178056546855,False
NVDA,SPY_ETF,0.14938879527872093,-1.8572260675574406,0.3524429313064721,False,-2.797502163314439,0.16648073085052234,False
NVDA,TSLA,-0.23322695726828765,-1.5460969658152972,0.5105972196491059,False,-3.119965383283764,0.08436276992084635,False
NVDA,DAXEX_ETF,-0.3547343212385767,-1.048205129807288,0.7352793211209832,False,-2.7690307013324036,0.17573756773060173,False
NVDA,CAC40_ETF,0.2433751285168064,-2.118482544090706,0.23714791342150698,False,-2.4676278791979813,0.2935296506732284,False
NVDA,EQQQ_ETF,-0.180456557555137,-2.0046419040978067,0.2845415023542812,False,-2.614394033715964,0.23107084070211154,False
NVDA,FTSE_ETF,-0.12029260560220613,-1.1335290390640498,0.7015174371518248,False,-2.5226130979662975,0.26918807699528235,False
SPY_ETF,AAPL,0.49531894505142837,-0.834529226130248,0.8087684053390263,False,-1.8179026771609816,0.6209860437702606,False
SPY_ETF,AMZN,0.6734679871144413,-1.3837395348587058,0.5900462890738268,False,-2.158070297369809,0.446079204413926,False
SPY_ETF,AVGO,0.11017875596995008,-0.4365128817978986,0.9038216261236525,False,-2.0518058914443764,0.5015655426457829,False
SPY_ETF,BRK.B,0.49328135807154605,-2.035439226419145,0.2712535845996587,False,-2.0494790661919584,0.5027814081102866,False
SPY_ETF,DJIA_ETF,0.8560662481907922,-1.6789239134407932,0.4420029124546673,False,-2.0021761300931327,0.527446701980569,False
SPY_ETF,GOOG,0.3711889352931102,-0.9035173376316609,0.7868119010760267,False,-1.9728276565942164,0.5426704766932029,False
SPY_ETF,GOOGL,0.36643272425911005,-0.8910985338256442,0.7908896622874366,False,-1.975413364746113,0.5413324837226456,False
SPY_ETF,META,0.5513442058543565,-1.909947381373291,0.32739611595095,False,-2.0691888318206177,0.49247835806695367,False
SPY_ETF,MSFT,0.7109252719452575,-2.2644790775386525,0.18368014415484052,False,-1.9296751194642334,0.5648838211877686,False
SPY_ETF,NVDA,0.1493887952787209,-2.797219294671208,0.05867207117249333,False,-1.8573573629014857,0.6014670433656593,False
SPY_ETF,TSLA,0.6294023957624687,-1.6619260721885385,0.4508282917532798,False,-2.364693957743095,0.34175373937601,False
SPY_ETF,DAXEX_ETF,0.5017501872660893,-0.19709198248816523,0.9388673588298766,False,-1.872812800995641,0.593729458846842,False
SPY_ETF,CAC40_ETF,-0.11441012052803445,-2.168477597782614,0.2178844926003603,False,-2.0257578318981544,0.5151653515213414,False
SPY_ETF,EQQQ_ETF,0.5413714442183284,-0.6395581380404168,0.8617906855211684,False,-1.6224519850114871,0.7113207730192284,False
SPY_ETF,FTSE_ETF,0.47428162786464356,-0.9396785294144665,0.7746251264949948,False,-2.049559768259944,0.5027392404692977,False
TSLA,AAPL,0.7032638951012163,-1.0417703686621744,0.7377264233787586,False,-0.9306281434772784,0.9152342466423884,False
TSLA,AMZN,0.937527783824589,-3.002549859483676,0.03465696066199047,True,-2.9982250910614314,0.11062799151403391,False
TSLA,AVGO,0.6928536805148582,-1.500628414538103,0.5332004483482715,False,-2.0994392057891176,0.4766603253084659,False
TSLA,BRK.B,-0.13192938610531577,-2.1097166813583716,0.24062546813061558,False,-1.3553816699178185,0.8123976610603234,False
TSLA,DJIA_ETF,0.240192162870917,-1.6603605787579854,0.4516428375883938,False,-1.1983464084428381,0.8583334142901605,False
TSLA,GOOG,0.869005303364752,-2.2800021490819424,0.17849880926297595,False,-2.3017576077720983,0.37267608107814465,False
TSLA,GOOGL,0.8678196471950903,-2.260771155593387,0.18493224313481638,False,-2.293735027076537,0.3766830851926628,False
TSLA,META,0.6531422659798019,-3.00410806681878,0.03451253545138626,True,-2.460017146681511,0.2969814823729119,False
TSLA,MSFT,0.5765924206579267,-2.5446456369300767,0.1049858893178599,False,-1.6703651025457433,0.6902986203334804,False
TSLA,NVDA,-0.23322695726828768,-3.119681197036784,0.025130563113085657,True,-1.543388100708045,0.7441814824232331,False
TSLA,SPY_ETF,0.6294023957624687,-2.364482093254854,0.1520129713369181,False,-1.6610834863723039,0.694433227862974,False
TSLA,DAXEX_ETF,0.7695219704880985,-1.26902203848688,0.6432229574732871,False,-1.946100639652602,0.5564564435086881,False
TSLA,CAC40_ETF,-0.5025894834252956,-2.1520825775539882,0.224093782706968,False,-1.3574581599036764,0.8117231266778397,False
TSLA,EQQQ_ETF,0.9270067686676497,-2.6576128373601464,0.08166464997251432,False,-2.5848507526247304,0.242981056247706,False
TSLA,FTSE_ETF,0.22845033879214005,-1.1258016549939767,0.7046736069801383,False,-1.6264135570972442,0.7096133172104659,False
DAXEX_ETF,AAPL,0.7137895993704173,-0.31100792993121085,0.9239307458173546,False,0.3064566041223352,0.9909635444969321,False
DAXEX_ETF,AMZN,0.8300053051793921,-2.4931769012475473,0.11714329712306665,False,-1.651289387868782,0.698764132693927,False
DAXEX_ETF,AVGO,0.6499041743805966,-1.8344464282145903,0.363499012559666,False,-1.1352261874766323,0.8740563891576612,False
DAXEX_ETF,BRK.B,-0.1887360837800915,-1.7617474390918202,0.3996114883587311,False,-0.18984036534590168,0.9803699323879962,False
DAXEX_ETF,DJIA_ETF,0.17956752955109365,-1.580791814633373,0.4932348203139888,False,0.06735485664353558,0.9873482543485065,False
DAXEX_ETF,GOOG,0.6972074935006064,-2.1965288630008595,0.20750769070409764,False,-1.5579930829037962,0.7382896970293888,False
DAXEX_ETF,GOOGL,0.6958117408578243,-2.175751871632234,0.21516352505195036,False,-1.5363927335128706,0.7469741442266873,False
DAXEX_ETF,META,0.8889337720638574,-3.481323352557747,0.008479906949314815,True,-2.918997856127161,0.1307366209822874,False
DAXEX_ETF,MSFT,0.6751906390697578,-2.1130693857178313,0.2392919137739759,False,-0.9302567517560695,0.9152965289569996,False
DAXEX_ETF,NVDA,-0.3547343212385766,-2.767857008302705,0.06301387571644079,False,-1.049742532386772,0.892999658134402,False
DAXEX_ETF,SPY_ETF,0.5017501872660893,-1.872072170279124,0.3453111124574495,False,-0.19873228357167227,0.9800475102148462,False
DAXEX_ETF,TSLA,0.7695219704880985,-1.9455149362049784,0.31096147109903766,False,-1.2699592484564262,0.838617421702845,False
DAXEX_ETF,CAC40_ETF,0.08705580158613654,-2.2632038295743264,0.18411014383089525,False,-0.03463654460192715,0.9850624870930318,False
DAXEX_ETF,EQQQ_ETF,0.8359439141691324,-2.7384793723510854,0.06761304411873498,False,-2.1322121193688037,0.4595449682736242,False
DAXEX_ETF,FTSE_ETF,0.6276980944318654,-1.4328531986685047,0.5664285231534174,False,-1.1856253442243014,0.8616248499170454,False
CAC40_ETF,AAPL,-0.5102663746711603,-2.0131491969115127,0.28083756187918774,False,-2.7280524456771746,0.18965191148035027,False
CAC40_ETF,AMZN,-0.3075954704743687,-1.502068043743607,0.5324880602957581,False,-2.170718294589722,0.439510813616876,False
CAC40_ETF,AVGO,-0.3134181251566048,-0.5252094093492544,0.8870024605267564,False,-2.049932847337094,0.502544300393358,False
CAC40_ETF,BRK.B,0.056017257845609604,-1.8158257636110005,0.37263342835616053,False,-2.118715218904246,0.4665887126823185,False
CAC40_ETF,DJIA_ETF,0.03287792865764479,-1.7774993043240184,0.39168848668109757,False,-2.107677678529423,0.4723544314955187,False
CAC40_ETF,GOOG,-0.2926844835208121,-0.6030059158106598,0.8703013654156162,False,-1.9958469020818261,0.53073624872326,False
CAC40_ETF,GOOGL,-0.2973269328048579,-0.5951544103095686,0.8720731767235019,False,-1.994820487296883,0.531269410657857,False
CAC40_ETF,META,-0.03460374148565511,-1.6477553547596548,0.4582113352288848,False,-2.1113566259327525,0.4704321950216676,False
CAC40_ETF,MSFT,-0.14720347866051042,-2.061046684539486,0.26046351104055077,False,-2.256816502895707,0.39528708393492984,False
CAC40_ETF,NVDA,0.24337512851680643,-2.466446255595006,0.12385318749040913,False,-2.119857750904113,0.4659921362104762,False
CAC40_ETF,SPY_ETF,-0.11441012052803444,-2.0247019134124367,0.2758482862884362,False,-2.169902934045749,0.4399338299645361,False
CAC40_ETF,TSLA,-0.5025894834252956,-1.3550314192133692,0.6036348472628299,False,-2.154256946426563,0.44806212691300623,False
CAC40_ETF,DAXEX_ETF,0.08705580158613654,-0.033760716724149285,0.9556494411130843,False,-2.2635554440386367,0.3918721952962323,False
CAC40_ETF,EQQQ_ETF,-0.22603527350481548,-1.6389656074485415,0.46280134405299544,False,-1.9115821316160935,0.5741211373493954,False
CAC40_ETF,FTSE_ETF,0.39828254470801516,-1.3064365905164044,0.6262224448731006,False,-2.484735959534242,0.2858421148573488,False
EQQQ_ETF,AAPL,0.7190641284092683,-0.17525743725162288,0.9414073187771181,False,-0.8315519396119737,0.9304293527621198,False
EQQQ_ETF,AMZN,0.8878369343079578,-2.2567222882447524,0.1863058375292499,False,-2.2567892309600146,0.3953009199106846,False
EQQQ_ETF,AVGO,0.7221981390603448,-1.609703819832894,0.478717335250144,False,-2.3500455704363183,0.3488642154650998,False
EQQQ_ETF,BRK.B,-0.1282945987050414,-1.8477107809636735,0.35704484920683766,False,-1.7700161217248358,0.6441686759872455,False
EQQQ_ETF,DJIA_ETF,0.14522542388434231,-1.7000781492225254,0.4310722124876946,False,-1.4067023768159892,0.7952066210736274,False
EQQQ_ETF,GOOG,0.7559570205606283,-1.9609476190474506,0.30395421119341026,False,-2.5083029325145354,0.2754195077880654,False
EQQQ_ETF,GOOGL,0.7540312630817945,-1.9443335132729136,0.3115010448183101,False,-2.4917741941022156,0.2827088602247506,False
EQQQ_ETF,META,0.7736581602304125,-2.792831460740765,0.05930506136380923,False,-2.931692609960042,0.12734794275371897,False
EQQQ_ETF,MSFT,0.6448799267113949,-1.4254726357676337,0.5700051437834072,False,-1.1088971600336346,0.8801722790047106,False
